X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_street,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,hidden,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,health_amenity_type,addr_city,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type,tag
,,786513575,way,12,,hospital,,,,,82921957,,,,aabaab321c0e4d8aac53e67ecbe2ac09,,,,,,0,1,,2020/04/01 12:04:32,,,,,Youth Friendly Hospital,,Jcasas1,,,,,hospital,,
,,879206592,way,12,,pharmacy,,,,,95038914,,,,0b998425d5f14e178962ab874f44b36b,,,,,,0,1,,2020/11/30 10:56:44,,,,,,,2024mlee,,,,yes,pharmacy,,
-2.68256101304544,7.82681804850714,7248247385,node,9,,clinic,,,,,81558419,,,,6b8f70e51d4346998b99b6b5ae490a2c,,,,,,0,1,,2020/02/27 17:39:47,,,,,Dawiri chips compound,,Arnson,,,,,,,
-1.76527461494004,4.8971822920991,5046972668,node,9,,pharmacy,,,,,51287359,,,,a26bdb7a37e9406684bcb9615564f230,,,,,,0,1,,2017/08/20 22:09:47,,,,,Cramer Chemist,,Enock4seth,,,,,,,
-0.075866323410708,5.60874166615216,5790774953,node,9,,pharmacy,,,,,69437360,,,,fb3747822cdf4868a3edc756d4d34306,,,,,,0,2,,2019/04/22 00:32:39,,,,,Fabby Pharmacy,,Enock4seth,,,,,,,
-0.209984234080764,5.54699889099541,7727437261,node,9,,pharmacy,,,,,88188109,,,,d63fe59825794893abb771a704506527,,,,,,0,1,,2020/07/18 23:02:26,,,,,Baseline,,Enock4seth,,,,,,,
-2.31080801696018,6.45894668733152,7755276266,node,27,,pharmacy,,Bibiani - Nyinahin - Kumasi Road,,,88853848,,,,10492af3f06b4640b167388071dff21f,,"Mo-Sa 07:30-21:30, Su 9:00-21:00",,,,0,4,,2020/08/03 01:12:32,,,,Bibiani,180 Plus Pharmacy,,Adababu Godswill,no,,,yes,pharmacy,,
-0.235059451795621,5.63057551809078,5987250116,node,15,,pharmacy,,,,,81019508,,,,4a176c097e5b4628925c048e837b780a,,,,Open Cities Accra - Field Survey,,0,2,,2020/02/14 17:12:57,,,,Accra,Rock Chemist,,magma18,,,,,,,
-0.188054576988861,5.667766944481,5824861049,node,6,,pharmacy,,,,,61559392,,,,b1e9e1f2cbe24dd6813dc6dbfba87dcb,,,,,,0,1,,2018/08/11 07:24:12,,,,,,,Enock4seth,,,,,,,
-0.823721768957,9.74462825619187,7115087242,node,9,,pharmacy,,,,,79394249,,,,a3805fb7518a469baddea73547a859d7,,,,,,0,2,,2020/01/09 21:59:35,,,,,,,mfbehrens99,,,,,pharmacy,,
-0.025878161626451,5.68444181883535,5920361460,node,6,,doctors,,,,,62793573,,,,a6b82dc00f4a46fa80214885af3eed75,,,,,,0,1,,2018/09/21 11:25:08,,,,,,,Enock4seth,,,,,,,
-0.26273004200911,5.5302942608848,2026403682,node,15,,pharmacy,,,,,13986039,,,,0bb1571108964e608a20876ace2ce85b,,Mo- Su 08:00-23:00,,,,0,1,,2012/11/22 14:13:39,,,,,Day and Night Pharmacy,,Merhawi,,,,yes,,,
-0.198336154697643,5.58241855069284,6958422911,node,24,,clinic,,Al-Waleed Bin-Talal Highway,private_profit,,76826251,,,,cdaeb230a5164661a1b775af3cf195a5,,Mo-Sa 08:00-18:00,,Open Cities Accra / GARID- Field Survey,,0,1,,2019/11/08 18:37:01,,,,Accra,Dons Medical Services,,iamnipah,,,,,,,
-1.27880722729819,5.14845171649247,7862532884,node,9,,pharmacy,,,,,90205436,,,,c99d12da9fda48adb909ce9c94bee28f,,,,,,0,1,,2020/08/31 18:03:15,,,,,Marygold Pharmacy,,pkodame,,,,,,,
-0.228410255646139,5.53560788458262,7629520515,node,12,,,,,,,86795212,,,,29ba7ca6f885429b926fbcf71d719837,,,,,,0,2,,2020/06/18 00:45:36,GA-270-1519,,,,MDS-Lancet,,Enock4seth,,,,,laboratory,,
-2.43481785531716,6.72288359817199,7208020586,node,9,,clinic,,,,,80950979,,,,4cb5a03027b545eb915b6de9a6f02109,,,,,,0,1,,2020/02/13 10:14:10,,,,,Dantano chips compound,,Arnson,,,,,,,
-0.258615952474457,6.09241704184691,6435744903,node,9,,pharmacy,,,,,69690228,,,,7a6d80abbaeb46f6ab0d10e61067717a,,,,,,0,1,,2019/04/29 10:42:59,,,,,Gabson Pharmacy,,EricKay,,,,,,,
-0.388622623456939,5.51898707350372,7808424801,node,24,,pharmacy,,,KANBOK PHARMACEUTICALS,,89326206,,,,91f458d2786f478db4c57413902f90cb,,"Mo-Sa 08:00-21:00, Su 14:00-21:00",,,,0,1,,2020/08/13 01:02:44,,,,,KANBOK PHARMACEUTICALS,,Ewoenam,limited,,,yes,pharmacy,,
,,785911112,way,33,,hospital,psychiatry,Castle Road,,,84226419,,,0302 228 688,e0d745b2c0184c34af6d567d34335dce,,24/7,operational,,,0,2,,2020/04/28 00:44:21,,,,Accra,Accra Psychiatric Hospital,,Andy Sekoh,,,,,"doctor;hospital",government,
,,737406049,way,18,,pharmacy,,Skin Link,,,78950265,,,,af940057934142c994a2146d2a925b2b,,,,,,0,2,,2019/12/28 09:06:23,,,,,Edmida Pharmacy,,mfbehrens99,,,,yes,pharmacy,,
-0.162997045089725,5.56701445667861,6387882586,node,12,,pharmacy,,,,,68956301,,,,6f945f5a6d2d4b29984a0dc549f83298,,"Mo-Fr 07:30-22:00; Sa 09:00-22:00",,,,0,1,,2019/04/06 16:31:28,,,,,Sadas Chemists,,Yaa2Darko,,,,,,,
-0.028648967358521,5.68619187639896,7238982608,node,15,,pharmacy,,,,,81406551,,,,f0204302c66a4c1da50824b0c36413fc,,,,,,0,1,,2020/02/24 12:52:44,,,,,Lena Pharmacy,,mawutor,,,,yes,pharmacy,,
-0.236688642315471,5.61762497477352,6279110347,node,30,,pharmacy,,Ruby's Street,private_profit,,67202885,,,,044b66be097249f996111a62b730da73,,Mo-Sa 08:00-18:00,,Open Cities Accra - Field Survey,,0,1,yes,2019/02/14 18:02:09,,,,Accra,Excel Pharmacy and Cosmetics,,magma18,,,,yes,,,
-0.233510811365278,5.61166309468425,6285113296,node,18,,doctors,,Ayee Ayee Fee Avenue,,,67295725,,,,de15bcbc2610454fa428c6700b03b70c,,,,Open Cities Accra - Field Survey,,0,1,,2019/02/17 23:31:37,,,,Accra,Lifeview Medical Laboratory,,Enock4seth,,,,,,,
-0.241116634123955,5.62353237249212,7516013352,node,9,,pharmacy,,,,,85168089,,,,3299301260444bc7814a2256997bbc0b,,,,,,0,1,,2020/05/14 00:01:19,,,,,Kent Pharmacy,,Enock4seth,,,,,,,
-0.113252964325852,5.64324635729915,5746072945,node,9,,pharmacy,,,,,67535449,,,,e03b6b4d592a4eaf98fff41ae0e4776f,,,,,,0,4,,2019/02/25 04:59:54,,,,,Ernest,,Humus015,,,,,,,
,,788123691,way,18,,hospital,,,,,83092695,private,,,c698ee0a3a7540b185aabcf84d80edfb,,,,,,0,1,,2020/04/05 09:32:36,,,emergency_department,,Valley View Adventist Hospital,,Jcasas1,,,,,hospital,,
-0.845347917335005,9.45633697130947,6657453040,node,15,,pharmacy,,,,,72767126,,,,87ba178dd2474821a2ae055c0236a290,,,,,,0,1,,2019/07/29 12:02:19,,,,,Gina Pharmacy,,ickwmss,,,,yes,pharmacy,,
-0.177471669861035,5.66783559226801,5749720245,node,15,,pharmacy,,,,,60545375,,,,8b4d06ede11f45dc802c730b29bc50d2,,,,,,0,1,,2018/07/09 15:58:33,,,,,Pill Point,,mawutor,,,,yes,pharmacy,,
-2.32151145585564,7.33301632795042,5984134810,node,9,,clinic,,,,,63521326,,,,c22e6722d6f941baabdb2bd4de93c089,,,,,,0,1,,2018/10/14 22:11:29,,,,,Addis Medical Laboratory,,magma18,,,,,,,
-0.201587914033809,5.5815056776182,6976560804,node,30,,pharmacy,,Reverend Dogbe Street,private_profit,,77071918,,,,dadd9a7f339d44ac93ca172c10bdec1b,,"Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00",,Open Cities Accra / GARID- Field Survey,,0,1,no,2019/11/14 12:22:09,,,,Accra,Paul Opoku,,GabiStone,,,,no,,,
-0.170222077987233,5.56881195581417,1314917857,node,12,,doctors,,,,,31252305,,,,9b864d972ca447258be61dfd06bebd20,,,,,,0,4,no,2015/05/18 11:31:23,,,,,Labone Clinic,,GO_OSM,,,,,,,
,,787070875,way,12,,hospital,,,,,82965851,,,,2867aa6f3b8d43c9a50d01883719bcac,,,,,,0,1,,2020/04/02 08:45:00,,,,,St. Mark Hospital,,Jcasas1,,,,,hospital,,
1.14745232819607,6.10132633436811,5396300917,node,6,,pharmacy,,,,,60218761,,,,bbac2c18dabf49219ab7287220070e0b,,,,,,0,2,,2018/06/27 13:36:50,,,,,,,Enock4seth,,,,,,,
-1.72702975095896,8.0533060408919,6535944367,node,6,,pharmacy,,,,,71082249,,,,60e4c3a4f22b4666870c7ddcc966bb0b,,,,,,0,1,,2019/06/09 22:15:34,,,,,,,Teyvi-Angela,,,,,,,
-0.23733396504079,5.61136293873162,6283465059,node,30,,pharmacy,,Obomou Street,private_profit,,67263920,,,,5ae19a26484e4eb99167f77aa9cdc9d2,,Mo-Sa 08:00-18:00,,Open Cities Accra - Field Survey,,0,1,no,2019/02/16 21:34:51,,,,Accra,Luckies Pharmacy,,Sammyhawkrad,,,,yes,,,
-1.33607666455026,10.3687563335181,1919300503,node,12,,clinic,,,,,13149566,,,,936e066554244462a90e50e6098acf9b,,,,"MVP,Columbia University",,0,1,,2012/09/17 21:29:48,,,,,Wiesi CHPS,,sherpashaky,,,,,,,
-1.27890412209888,5.11206562335914,7316763985,node,24,,pharmacy,,,,,82656028,unknown,,050 162 6839,4fe91410614d48d9a1c2322b02dc1210,grid,,,,,0,2,,2020/03/26 10:51:43,,,,,Accura Pharmacy,,tyr_asd,,,,yes,pharmacy,,
-1.96116011120023,7.66608583506152,7197350787,node,9,,clinic,,,,,80750990,,,,5e1af2c9c92d464a8821a2fb884d3f81,,,,,,0,1,,2020/02/09 13:10:12,,,,,Buoyem Clinic,,Arnson,,,,,,,
-1.76890297318579,4.92787422313052,6319495675,node,12,,clinic,,,,,67824255,,,,b255cf5b17b24327b19aeb8f3780e40e,,,,,,0,1,,2019/03/05 22:38:09,,,,,Our Lady of Faith Clinic,,Michael008,,,,,clinic,,
-0.326160178093716,5.54631199403033,7775836840,node,9,,hospital,,,,,88819860,,,,1636a455e3f74deaafd95e649ab9ea09,,,,,,0,1,,2020/08/01 16:47:25,,,,,Accra West Medical Centre,,Enock4seth,,,,,,,
,,875374275,way,9,,hospital,,,,,94566983,,,,09796b6edb944d07add3f95d805ccf03,,,,,,0,2,,2020/11/22 02:22:43,,,,,Enchi Government Hospital,,GabiStone,,,,,,,
,,243543401,way,9,,pharmacy,,,,,18550190,,,,cc7275b7e72540928cbc57e07d2bb07d,,,,,,0,2,,2013/10/26 12:34:07,,,,,M.T Azango chemical shop,,robertsone38,,,,,,,
-0.230724163836214,5.60096149980745,6352298093,node,9,,pharmacy,,,,,68374279,,,,323533aaee84475a83bf1a78ce3c6092,,,,,,0,1,,2019/03/21 13:46:10,,,,,Robbie's Chemist,,Enock4seth,,,,,,,
,,787180229,way,9,,hospital,,,,,82988344,,,,b70c22a288de4176a840c30dab2162e6,,,,,,0,1,,2020/04/02 15:11:53,,,,,,,Jcasas1,,,,,hospital,,
-1.22476892990048,7.77947228169833,7189965785,node,9,,clinic,,,,,80624701,,,,2f49b1353f144c868113a1aab68f7739,,,,,,0,1,,2020/02/06 07:09:30,,,,,Kumfia Healthcare,,Arnson,,,,,,,
-0.207755234569845,5.58322447068295,7015538712,node,24,,clinic,,Odonko Street,private_profit,,77653157,,,,0bcbbbdf759443218cd401fbc5c3a2fa,,,,Open Cities Accra / GARID- Field Survey,,0,1,yes,2019/11/27 21:03:51,,,,Accra,Zak-med Clinic,,Sammyhawkrad,,,,,,,
-0.180488568270277,5.59132599919531,7273923606,node,6,,pharmacy,,,,,81896103,,,,8e44ab55ba784bed9d0abdaf69919520,,,,,,0,1,,2020/03/07 10:51:15,,,,,,,Enock4seth,,,,,,,
,,575158512,way,9,,clinic,,,,,83053554,,,,fbf30e7369f44b349dd31e285953ef85,,,,,,0,2,,2020/04/03 20:55:27,,,,,3 BN MILITARY HOSPITAL,,NANDJO,,,,,,,
,,571401152,way,9,,clinic,,,,,107908752,,,,e1e74ed2f13b40aa9a512053143f8a7c,,,,,,0,2,,2021/07/13 12:10:08,,,,,,,Heleti Edmund,,,,,clinic,,
-0.1572307148015,5.63086335264575,6825058463,node,15,,dentist,dentist,,,,74945485,,,,a249fbf2830047c481f185f74c642252,,,,,,0,1,,2019/09/26 08:51:48,,,,,O.K.E Dental Clinic,,mawutor,,,,,dentist,,
,,787650933,way,12,,hospital,,,,,83048470,,,,1210352706c74ce7b28d15d8ac6fa9cd,,,,,,0,1,,2020/04/03 17:48:59,,,,,"St. Joseph Hospital, Nkwanta South District",,Jcasas1,,,,,hospital,,
-0.251552271213058,5.58672995022818,7209372663,node,6,,pharmacy,,,,,80976170,,,,ae3a4f8c5ec2488d8c9f908e8d25985d,,,,,,0,1,,2020/02/13 21:20:34,,,,,,,Enock4seth,,,,,,,
-0.249499375487801,5.64274511948938,4557928697,node,9,,clinic,,,,,44461073,,,,c2e64c1433e6418ba96a2383cc566d71,,,,,,0,1,,2016/12/17 00:33:36,,,,,Champion Divine,,maskilala,,,,,,,
,,786198572,way,12,,hospital,,,,,82871228,,,,386fa8ea726f4eb989fdd85d5201e3eb,,,,,,0,1,,2020/03/31 12:23:04,,,,,University Hospital,,Jcasas1,,,,,hospital,,
-0.26019585740363,5.5733427935746,8003263177,node,9,,pharmacy,,,,,92415624,,,,c9793a5124d94bb598cc91f700885522,,,,,,0,1,,2020/10/13 11:59:49,,,,,Colliers Pharmacy,,Enock4seth,,,,,,,
-1.28669862149798,5.10383476208082,7317073985,node,36,,pharmacy,,,Private,,82656028,unknown,,,b14afed5ddd7432b8e8112e83a44e518,grid,"Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 00:13-21:55",operational,,,0,2,no,2020/03/26 10:51:43,,,,,Agyen Pharmacy,,tyr_asd,,,,yes,pharmacy,private,
,,642767102,way,12,,clinic,,,,,74329861,,,,d71307cff1a94f5dbd4ec3d8284e8756,,Mo-Fr 08:00-16:00,,,,0,3,,2019/09/10 21:36:05,,,,,PPAG Suame Clinic,,mfbehrens99,,,,,,,
-0.854821814853949,10.8092079947467,6989602447,node,12,,pharmacy,,,,,78395601,,,,befcc36d2de74a1eb2f8c63287a1ec6c,,,,,,0,2,,2019/12/13 23:15:16,,,,,Azeko Sadiatu Salifu,,mfbehrens99,,,,,pharmacy,,
-0.013351072057503,5.696196851303,3802490258,node,9,,pharmacy,,,,,34865121,,,,354f1689ff8f4f7588411a02b1474bd2,,,,,,0,1,,2015/10/25 18:16:43,,,,,Eric's Chemists,,SeverinGeo,,,,,,,
-0.229035713260942,5.61618873566474,7164564613,node,9,,pharmacy,,,,,80156256,,,,7ee53250a57e47a5b5f300c1bb2bfb33,,,,,,0,1,,2020/01/27 17:51:59,,,,,Pharmatrust Pharmacy,,Enock4seth,,,,,,,
-0.240192026384904,5.61361029461048,6279110346,node,27,,clinic,,Dzagble Avenue,private_profit,,77595082,,,,8e13602353094ede9a077f73bca44354,,,,Open Cities Accra / GARID- Field Survey,,0,2,no,2019/11/26 20:22:43,,,,Accra,Edward Attah Asare,,magma18,,,,yes,,,
-0.176089577846739,5.68667207563178,7869268402,node,6,,pharmacy,,,,,90316786,,,,7638dcf25fa8407390d9d6a9775d79b3,,,,,,0,1,,2020/09/02 17:29:10,,,,,,,Enock4seth,,,,,,,
-0.3018546705473,5.62270524628698,7856510593,node,15,,pharmacy,,,,,90118082,,,,749a51840200495885a6d7874ba7cbc4,,,,,,0,1,,2020/08/29 12:20:16,,,,,Novomed,,mawutor,,,,yes,pharmacy,,
-0.232954672089733,5.58761901869781,5955274013,node,9,,pharmacy,,,,,63531137,,,,f4f05e4712f4427cb1648592e1b11047,,,,,,0,3,,2018/10/15 08:35:39,,,,,Kin-Ada,,Enock4seth,,,,,,,
-0.225523276736084,5.62071177825521,7695271196,node,6,,clinic,,,,,87713555,,,,17bd964fe85b4f87b517597ad87b83cb,,,,,,0,1,,2020/07/08 13:24:37,,,,,,,Enock4seth,,,,,,,
-0.077863479479873,6.01645746926047,6256037003,node,9,,pharmacy,,,,,66882002,,,,30d150fbfd044d3f93b5a6659616457e,,,,,,0,1,,2019/02/03 17:33:04,,,,,Daniel A. Tetteh ( Awokye Drug Store),,EricKay,,,,,,,
-1.59494663110331,6.70035664665997,4171178747,node,9,,pharmacy,,,,,39159280,,,,b99f6febed944ffa81fda7b328e31c47,,,,,,0,1,,2016/05/07 09:40:08,,,,,Nako,,YOz,,,,,,,
-0.071773440091079,5.61794063724702,6746346239,node,9,,pharmacy,,,,,74005728,,,,54d85ee1d0894006bc04ad750370412d,,,,,,0,2,,2019/09/02 15:35:38,,,,,Millan Elements,,Enock4seth,,,,,,,
-0.214114416869506,5.561608967322,7727444139,node,6,,hospital,,,,,88188095,,,,37641d0e11694b91a42667196d603463,,,,,,0,1,,2020/07/18 23:01:13,,,,,,,Enock4seth,,,,,,,
-0.212989900739757,5.54033326631571,8953954351,node,9,,clinic,,,,,108685856,,,,d65a7b6108b441199030cbd212e52cf6,,,,,,0,1,,2021/07/27 11:34:25,,,,,James Town Usher Clinic,,pkodame,,,,,,,
-1.57368107219986,6.68714819218204,4938323585,node,6,,pharmacy,,,,,49859584,,,,1261791ed75c4bbca0e29c2bb8edba43,,,,,,0,1,,2017/06/27 11:36:26,,,,,,,Tondar,,,,,,,
-0.089567130881051,5.88865356243198,6431425985,node,9,,pharmacy,,,,,69609870,,,,3623b9e61b944209bf7d7b151f37451b,,,,,,0,1,,2019/04/26 17:42:14,,,,,Davjoel Pharmacy,,mawutor,,,,,,,
-0.174880236856865,5.56537445350367,1417019958,node,9,,doctors,,,,,27398469,,,,e3ca4d1f80c247e881c72c36481daddf,,,,,,0,2,,2014/12/11 13:33:07,,,,,West African Rescue Association Head Office - WARA,,YOz,,,,,,,
,,786540038,way,15,,hospital,,,,,82924630,,,,1a51474a51044270a8bc9e0249c8ea66,,,,survey,,0,1,,2020/04/01 12:59:06,,,,,AMI Memorial Hospital,,Jcasas1,,,,,hospital,,
,,787188341,way,15,,hospital,,Wa - Nandom Road,,,82989738,,,,67abddadb1de43e891a244db2ec1b3a4,,,,,,0,1,,2020/04/02 15:45:42,,,,,Nadowli Hospital,,Jcasas1,,,,,hospital,,
-0.833470844357151,5.33010876447756,4614566089,node,15,,clinic,,Kyiri-Nkwanta,Ghana Health Service,,45249731,,,,3e16d6ee023c469b939f2a0f0ad3f55e,,,,,,0,1,,2017/01/17 18:26:11,,,,,GHS (Chips Zone),,mawutor,,,,,,,
-1.24133592916098,5.11103959459169,8001394707,node,9,,pharmacy,,,,,92376731,,,,8fb0606a0f7745428d382e3d7573c473,,,,,,0,1,,2020/10/12 21:29:45,,,,,Oguaaman Pharmacy,,pkodame,,,,,,,
-0.25290184144302,5.6581154344338,7267287583,node,9,,pharmacy,,,,,81836649,,,,e957bf3ba4c04be1af792bad08121da0,,,,,,0,1,,2020/03/05 19:40:35,,,,,Kinschem Pharmacy,,pkodame,,,,,,,
0.375481057572188,6.02690953487979,5718409412,node,6,,pharmacy,,,,,60535496,,,,8f16b0d2dbb74b209aa50848f3d88c5e,,,,,,0,2,,2018/07/09 10:57:32,,,,,,,Michris,,,,,,,
-2.40441065753654,7.15938185094979,6702606299,node,9,,clinic,,,,,73258287,,,,797f4c8f1d224e62985909c08e268c1a,,,,,,0,1,,2019/08/12 08:02:03,,,,,Atronie Health Center,,GabiStone,,,,,,,
-0.241939401739472,5.60286083906658,5963528280,node,12,,pharmacy,,,,,63272286,,,,39faf380628e49fb86fb99b0b700efd5,,Mo-Sa 09:00-21:00,,,,0,1,,2018/10/07 07:49:36,,,,,Nesta,,Enock4seth,,,,,,,
-1.24555822906561,5.11200753677016,6532592715,node,12,,pharmacy,,,,,71035151,,,,53bcc653697c4c1ba8580ccccf1e4619,,,,,,0,1,,2019/06/07 18:50:37,,,,,Boakye Ansah Pharmacy,,pkodame,limited,,,,,,
-0.187824577565777,5.59936013720616,5991635395,node,9,,pharmacy,,,,,80532348,,,,d6f8a85fb14a4eae8ddbc0547c535f0a,,,,,,0,2,,2020/02/04 12:19:19,,,,,Adepaa Pharmacy,,mawutor,,,,,,,
-0.179234216460344,5.65316172965825,4943837822,node,9,,pharmacy,,,,,67279720,,,,6e19a951979940b7b21bbc8c9cb54ad9,,,,,,0,2,,2019/02/17 13:36:31,,,,,Ernest Chemist,,Humus015,,,,,,,
-0.198410669816838,5.56366848475076,3069906805,node,24,,doctors,,Examination Road,,,78987055,,,,caa7a07c4b4845bdaffa800b478cf008,,Mo-Fr 08:00-13:00,,,,0,5,,2019/12/29 18:56:08,1,,,"North Ridge, Accra",Regional Medical Office of the Embassy of the Federal Republic of Germany,,kjon,,,,,doctor,,
-0.256215123948465,6.09730109300708,6481545351,node,9,,hospital,,,,,70372279,,,,55f0eba009034775a87d3f3fb142cda0,,,,,,0,1,,2019/05/17 19:55:10,,,,,OPD,,EricKay,,,,,,,
-0.176596766807762,5.57076938166227,6387877453,node,9,,pharmacy,,,,,68956165,,,,05bdae039e0a4660b362a65ea7f13824,,,,,,0,1,,2019/04/06 16:25:26,,,,,East Cantoments Pharmacy Retail,,Yaa2Darko,,,,,,,
0.003174185325207,5.79066928197167,6019717391,node,6,,pharmacy,,,,,63953054,,,,7a84f78df9824f1a98ec4448c2dcd263,,,,,,0,1,,2018/10/28 15:26:53,,,,,,,Enock4seth,,,,,,,
-2.14567924384295,5.33093102917888,5656310164,node,9,,clinic,,,,,59473579,,,,4e4275fab28045438fbe374e27ba5076,,,,,,0,2,,2018/06/01 21:59:02,,,,,Peposo CHPS,,Enock4seth,,,,,,,
,,787194865,way,12,,hospital,,,,,82990785,,,,4c754161996f4cd5abdf9fe7197be011,,,,,,0,1,,2020/04/02 16:09:18,,,,,Soafa Scientific Herbal Hospital,,Jcasas1,,,,,hospital,,
,,785937438,way,12,,hospital,,,,,82835642,,,,73da36ab45054671962d77f6a8f9ed2d,,,,,,0,1,,2020/03/30 16:58:00,,,,,TIZAA Specialist Hospital,,Jcasas1,,,,,hospital,,
-0.343042923646777,5.55284199951669,7315829926,node,21,,pharmacy,,,Pharmatrust,,82463560,,,,ecb53e47c4bb46a09785a8a6cb5cb4e8,,24/7,,,,0,1,,2020/03/21 16:23:28,,,,,Pharmatrust Professional college,,Anamuah,,,,yes,pharmacy,,
-0.323239755390006,5.55348857952751,7777502131,node,6,,hospital,,,,,88834811,,,,f02a2c9094a14cbbb9d2e30e4d983b48,,,,,,0,1,,2020/08/02 09:47:21,,,,,,,Enock4seth,,,,,,,
-0.86231096152045,9.43847019032381,6876224125,node,9,,pharmacy,,,,,75634564,,,,f80643f4b2cd430ca273036e500532b3,,,,,,0,1,,2019/10/13 20:51:09,,,,,Far-Habink Pharmacy,,DerekvB,,,,,,,
-1.08771450327262,10.8903944383331,2306715205,node,36,,pharmacy,,,,powered_pump,82623239,,,+233 24 981 4388 ,ea5aa9f85aa94ce8a3960082e904f22d,other,Mo-Sa 00:00-23:55,operational,,,0,2,yes,2020/03/25 18:13:58,,,,,Bencyn Pharmacy,,AwezGeo,,,,yes,pharmacy,private,
-0.175929064400975,5.58567165113351,6072524768,node,9,,pharmacy,,,,,64644232,,,,442c07cc6f6c4590b90ebf2680dbbc8b,,,,,,0,1,,2018/11/19 07:51:53,,,,,MayDay Pharmacy,,Enock4seth,,,,,,,
-1.76005914332839,4.90006625352402,6386095104,node,9,,pharmacy,,,,,68929691,,,,f29373fe7b724e74a5bd4c0aa03b4679,,,,,,0,1,,2019/04/05 17:03:05,,,,,Day By Day,,Enock4seth,,,,,,,
-0.150022613348398,5.68582818562027,4400511089,node,9,,pharmacy,,,,,42138410,,,,137f7a8fce544b7a9daee535917b3713,,,,,,0,1,,2016/09/14 00:14:09,,,,,3rd Gate Pharmacy,,Joshua Amudzi,,,,,,,
-1.66323475062921,5.13884898912173,3780928018,node,6,,clinic,,,,,34551061,,,,22e19745e21941d1b15f4ac1737fc356,,,,,,0,1,,2015/10/10 15:16:29,,,,,,,Jwale,,,,,,,
-0.230326777806766,5.59041161737812,6376476022,node,9,,pharmacy,,,,,68764852,,,,f69f2e19ed8949b49be6cc8b1c8f01f0,,,,,,0,1,,2019/04/01 18:14:04,,,,,Add Pharmacy,,Enock4seth,,,,,,,
-0.168957081160272,5.6862761983449,9123049006,node,9,,pharmacy,,,,,111700915,,,,6fee291cd95c4dc0b00f57c9c8bc5fca,,,,,,0,1,,2021/09/25 20:34:03,,,,,Getaid Pharmarcy,,Fhairless,,,,,,,
-0.819072746361826,9.33877415759741,6657361519,node,12,,pharmacy,,,,,79474897,,,,fef746b103a24881986c4ceee49aa902,,,,,,0,2,,2020/01/12 12:52:48,,,,,,,mfbehrens99,,,,yes,pharmacy,,
-0.137573559298005,5.57622767700886,7266056585,node,9,,pharmacy,,,,,81818426,,,,9cb32540a64e4fd29e8c51c2d7f8703a,,,,,,0,1,,2020/03/05 10:44:37,,,,,Camden,,mawutor,,,,,,,
-0.23741468276836,5.61130434922842,7014066720,node,18,,pharmacy,,Mbomou Street,,,77632802,,,,782835149ba04a2d9a581a3416297171,,,,Open Cities Accra / GARID- Field Survey,,0,1,,2019/11/27 13:05:45,,,,Accra,Evans Chemicals,,Sammyhawkrad,,,,,,,
-0.213549811871758,5.56713498844624,7218556808,node,9,,pharmacy,,,,,81112505,,,,4d1961ae8824414cb516c61a4d895281,,,,,,0,1,,2020/02/17 11:58:04,,,,,Benatash Pharmacy,,Enock4seth,,,,,,,
-2.53363873353322,6.81423276408017,6760291141,node,12,,pharmacy,,Mim-Kukuom road,,,77626620,,,,83287725e6944feabac6c8cf678aa953,,,,,,0,2,,2019/11/27 11:30:18,,,,,O.T.C Drugstore,,magma18,,,,,,,
,,481195130,way,9,,hospital,,,,,46953121,,,,efb0917fd01e42209b5c8db2f7e04907,,,,,,0,1,,2017/03/18 11:10:55,,,,,Bemuah Royal Hospital,,GO_OSM,,,,,,,
-0.092667848322037,5.61783091813447,6419800389,node,12,,pharmacy,,Baatsonaa Road,,,69436557,,,,b3a97a9b0ad240be9eee0ba88ca03f03,,,,,,0,1,,2019/04/21 23:00:53,,,,,Marisa & May Pharmacy,,mawutor,,,,,,,
-0.146858947814593,5.6977945258669,6253492898,node,9,,pharmacy,,,,,66853092,,,,1b65376771364c5481c08f5f65dc85b2,,,,,,0,1,,2019/02/02 10:58:41,,,,,Aviation Road Pharmacy,,Amoaniwaa,,,,,,,
-1.99052133128382,5.31441817701287,5501856321,node,9,,clinic,,,,,57491943,,,,a37db1c06b874aa083988c65953fbb58,,,,,,0,1,,2018/03/24 17:39:09,,,,,Nature Health Care Center,,WilliamsNsiah,,,,,,,
-0.183599930728263,5.56629076315861,4927406375,node,9,,pharmacy,,,,,49703687,,,,0b767ce728724b51bc8e8e3db6f75cb2,,,,,,0,1,,2017/06/20 20:05:25,,,,,Ebenezer pharmacy,,self,,,,,,,
-0.034330472786621,5.69027277359706,4286159096,node,9,,clinic,,,,,40523539,,,,1b6931bc369740c497fc12a04fa033ac,,,,,,0,1,,2016/07/06 15:25:42,,,,,New Crystal Hospital,,Joshua Amudzi,,,,,,,
